"No","type","name","price","description","option_keyword","option_name","option_price"
"3994","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","No Rice","2"
"3995","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Soy Seaweed","2"
"3996","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Steamed","2"
"3997","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Tempura","3"
"3998","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Option","Wrapped In Cucumber","4"
"3999","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Carrot","1"
"4000","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Cucumber","1"
"4001","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Fried Onion","1"
"4002","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Avocado Inside","1"
"4003","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Lemon","1"
"4004","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Lettuce","1"
"4005","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Mango","1"
"4006","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Mushrooms","1"
"4007","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Onions","1"
"4008","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Jalapeno","1"
"4009","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Jalapeno On Top","1"
"4010","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Tomato","1"
"4011","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Pepper","1"
"4012","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Red Onions","1"
"4013","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Sweet Potato","1"
"4014","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Scallion","1"
"4015","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Cashews","2"
"4016","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Oshinko","2"
"4017","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Pear","2"
"4018","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Pineapple","2"
"4019","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Avocado On Top","3"
"4020","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Mango On Top","3"
"4021","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Add Sushi Vegetables","Add Sweet Potato On Top","3"
"4022","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Black Pepper Tuna Inside","4"
"4023","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Black Pepper Tuna on Top","5"
"4024","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Kani Inside","4"
"4025","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Kani On Top","5"
"4026","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Salmon & Avocado On Top","5"
"4027","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Salmon Inside","4"
"4028","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Salmon On Top","5"
"4029","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Smoked Salmon Inside","4"
"4030","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Smoked Salmon On Top","5"
"4031","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Spicy Kani Inside","4"
"4032","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Spicy Kani On Top","5"
"4033","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Spicy Salmon Inside","4"
"4034","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Spicy Salmon On Top","5"
"4035","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Spicy Tuna Inside","4"
"4036","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Spicy Tuna On Top","5"
"4037","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Spicy Yellotail Inside","4"
"4038","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Tuna Inside","4"
"4039","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Tuna On Top","5"
"4040","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Wrapped Rainbow Style","6"
"4041","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Yellowtail Inisde","4"
"4042","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Fish","Yellowtail Inisde","5"
"4043","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Spicy Mayo on  Top","0"
"4044","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Sweet Sauce On Top","0"
"4045","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Wasabi Mayo On Top","0"
"4046","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Soy Sauce","0"
"4047","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","No sauce","0"
"4048","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Spicy Mayo on Side","0"
"4049","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Siracha On Side","0"
"4050","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Sweet Sauce on Side","0"
"4051","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Crunch On side","1"
"4052","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Fried Onion On Top","1"
"4053","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Fried Onion On SIde","1"
"4054","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Seperate Trays","0"
"4055","specialty_rolls","Joe's Roll","15.95","Ahi Tuna, Spicy Kani, Mango, Cucumbers Wrapped in Salmon, thinly Sliced Lemon","Sushi Sauces","Sesame On Top","0"
"4056","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Carrot","0"
"4057","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Cucumber","0"
"4058","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Fried Onion","0"
"4059","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Avocado Inside","0"
"4060","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Lemon","0"
"4061","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Lettuce","0"
"4062","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Mango","0"
"4063","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Mushrooms","0"
"4064","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Onions","0"
"4065","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Jalapeno","0"
"4066","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Jalapeno On Top","0"
"4067","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Tomato","0"
"4068","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Pepper","0"
"4069","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Red Onions","0"
"4070","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Sweet Potato","0"
"4071","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Scallion","0"
"4072","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Cashews","0"
"4073","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Oshinko","0"
"4074","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Pear","0"
"4075","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Pineapple","0"
"4076","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Avocado On Top","0"
"4077","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Mango On Top","0"
"4078","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","NO Sushi Vegetables","NO Sweet Potato On Top","0"
"4079","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","No Wasabi and No Ginger","0"
"4080","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","No Wasabi","0"
"4081","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","No Ginger","0"
"4082","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Handroll","0"
"4083","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","(Skinny) Less Rice","0"
"4084","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Extra Rice","0"
"4085","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Cut to 10","0"
"4086","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Cut to 6","0"
"4087","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Maki Style","0"
"4088","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Shredded","0"
"4089","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Sandwich Style","0"
"4090","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Extra Wasabi","0"
"4091","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Extra Ginger","0"
"4092","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Extra Spicy","0"
"4093","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Crunch Inside","1"
"4094","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Brown Rice","1"
"4095","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Crunch On Top","1"
"4096","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","No Seaweed","1"
"4097","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Cooked","2"
"4098","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","No Rice","2"
"4099","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Soy Seaweed","2"
"4100","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Steamed","2"
"4101","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Tempura","3"
"4102","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Sushi Option","Wrapped In Cucumber","4"
"4103","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Add Sushi Vegetables","Add Carrot","1"
"4104","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Add Sushi Vegetables","Add Cucumber","1"
"4105","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Add Sushi Vegetables","Add Fried Onion","1"
"4106","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Add Sushi Vegetables","Add Avocado Inside","1"
"4107","specialty_rolls","West End Roll","15.95","Tempura White AsparagusAvocado wrapped in Yellowtai, Jalapenos and Spicy Aioli with Ponzu Sauce","Add Sushi Vegetables","Add Lemon","1"
